year,game_pk,game_date,game_datetime,status_code,status_description,home_team_id,home_team_name,away_team_id,away_team_name,venue_id,venue_name,game_type,season,season_display,home_score,away_score,winning_team_id,losing_team_id
2024,745633,2024-07-21,2024-07-21T20:07:00Z,F,Final,133,Oakland Athletics,108,Los Angeles Angels,10,Oakland Coliseum,R,2024,2024,5.0,8.0,108.0,133.0
2024,745230,2024-07-21,2024-07-21T20:10:00Z,F,Final,136,Seattle Mariners,117,Houston Astros,680,T-Mobile Park,R,2024,2024,6.0,4.0,136.0,117.0
2024,746125,2024-07-21,2024-07-21T23:10:00Z,F,Final,119,Los Angeles Dodgers,111,Boston Red Sox,22,Dodger Stadium,R,2024,2024,9.0,6.0,119.0,111.0
2024,745717,2024-07-22,2024-07-22T17:05:00Z,F,Final,147,New York Yankees,139,Tampa Bay Rays,3313,Yankee Stadium,R,2024,2024,9.0,1.0,147.0,139.0
2024,746612,2024-07-22,2024-07-22T22:40:00Z,F,Final,114,Cleveland Guardians,116,Detroit Tigers,5,Progressive Field,R,2024,2024,2.0,8.0,116.0,114.0
2024,745473,2024-07-22,2024-07-22T22:40:00Z,F,Final,134,Pittsburgh Pirates,138,St. Louis Cardinals,31,PNC Park,R,2024,2024,2.0,1.0,134.0,138.0
2024,746034,2024-07-22,2024-07-22T22:40:00Z,F,Final,146,Miami Marlins,121,New York Mets,4169,loanDepot park,R,2024,2024,4.0,6.0,121.0,146.0
2024,747095,2024-07-22,2024-07-22T23:20:00Z,F,Final,144,Atlanta Braves,113,Cincinnati Reds,4705,Truist Park,R,2024,2024,1.0,4.0,113.0,144.0
2024,745715,2024-07-23,2024-07-23T23:05:00Z,F,Final,147,New York Yankees,121,New York Mets,3313,Yankee Stadium,R,2024,2024,2.0,3.0,121.0,147.0
2024,745881,2024-07-22,2024-07-22T23:40:00Z,F,Final,142,Minnesota Twins,143,Philadelphia Phillies,3312,Target Field,R,2024,2024,7.0,2.0,142.0,143.0
2024,746850,2024-07-22,2024-07-23T00:05:00Z,F,Final,112,Chicago Cubs,158,Milwaukee Brewers,17,Wrigley Field,R,2024,2024,3.0,1.0,112.0,158.0
2024,746280,2024-07-22,2024-07-23T00:10:00Z,F,Final,118,Kansas City Royals,109,Arizona Diamondbacks,7,Kauffman Stadium,R,2024,2024,10.0,4.0,118.0,109.0
2024,745635,2024-07-22,2024-07-23T01:40:00Z,F,Final,133,Oakland Athletics,117,Houston Astros,10,Oakland Coliseum,R,2024,2024,4.0,0.0,133.0,117.0
2024,745232,2024-07-22,2024-07-23T01:40:00Z,F,Final,136,Seattle Mariners,108,Los Angeles Angels,680,T-Mobile Park,R,2024,2024,1.0,3.0,108.0,136.0
2024,746124,2024-07-22,2024-07-23T02:10:00Z,F,Final,119,Los Angeles Dodgers,137,San Francisco Giants,22,Dodger Stadium,R,2024,2024,3.0,2.0,119.0,137.0
2024,746614,2024-07-23,2024-07-23T22:40:00Z,F,Final,114,Cleveland Guardians,116,Detroit Tigers,5,Progressive Field,R,2024,2024,5.0,4.0,114.0,116.0
2024,745475,2024-07-23,2024-07-23T22:40:00Z,F,Final,134,Pittsburgh Pirates,138,St. Louis Cardinals,31,PNC Park,R,2024,2024,1.0,2.0,138.0,134.0
2024,746036,2024-07-23,2024-07-23T22:40:00Z,F,Final,146,Miami Marlins,110,Baltimore Orioles,4169,loanDepot park,R,2024,2024,6.0,3.0,146.0,110.0
2024,744988,2024-07-22,2024-07-23T00:05:00Z,F,Final,140,Texas Rangers,145,Chicago White Sox,5325,Globe Life Field,R,2024,2024,4.0,3.0,140.0,145.0
2024,744824,2024-07-24,2024-07-24T22:45:00Z,F,Final,120,Washington Nationals,135,San Diego Padres,3309,Nationals Park,R,2024,2024,3.0,12.0,135.0,120.0
2024,744984,2024-07-25,2024-07-25T18:35:00Z,F,Final,140,Texas Rangers,145,Chicago White Sox,5325,Globe Life Field,R,2024,2024,2.0,1.0,140.0,145.0
2024,744905,2024-07-24,2024-07-24T23:07:00Z,F,Final,141,Toronto Blue Jays,139,Tampa Bay Rays,14,Rogers Centre,R,2024,2024,6.0,3.0,141.0,139.0
2024,746200,2024-07-26,2024-07-27T01:38:00Z,F,Final,108,Los Angeles Angels,133,Oakland Athletics,1,Angel Stadium,R,2024,2024,4.0,5.0,133.0,108.0
2024,747174,2024-07-26,2024-07-27T01:40:00Z,F,Final,109,Arizona Diamondbacks,134,Pittsburgh Pirates,15,Chase Field,R,2024,2024,4.0,3.0,109.0,134.0
2024,745315,2024-07-26,2024-07-27T02:15:00Z,F,Final,137,San Francisco Giants,115,Colorado Rockies,2395,Oracle Park,R,2024,2024,11.0,4.0,137.0,115.0
2024,744908,2024-07-27,2024-07-27T19:07:00Z,F,Final,141,Toronto Blue Jays,140,Texas Rangers,14,Rogers Centre,R,2024,2024,7.0,3.0,141.0,140.0
2024,747006,2024-07-27,2024-07-27T20:05:00Z,F,Final,110,Baltimore Orioles,135,San Diego Padres,2,Oriole Park at Camden Yards,R,2024,2024,4.0,9.0,135.0,110.0
2024,745059,2024-07-27,2024-07-27T20:10:00Z,F,Final,139,Tampa Bay Rays,113,Cincinnati Reds,12,Tropicana Field,R,2024,2024,4.0,0.0,139.0,113.0
2024,745793,2024-07-27,2024-07-27T20:10:00Z,F,Final,121,New York Mets,144,Atlanta Braves,3289,Citi Field,R,2024,2024,0.0,4.0,144.0,121.0
2024,745553,2024-07-27,2024-07-27T22:05:00Z,F,Final,143,Philadelphia Phillies,114,Cleveland Guardians,2681,Citizens Bank Park,R,2024,2024,8.0,0.0,143.0,114.0
2024,746446,2024-07-27,2024-07-27T22:10:00Z,F,Final,116,Detroit Tigers,142,Minnesota Twins,2394,Comerica Park,R,2024,2024,7.0,2.0,116.0,142.0
2024,745307,2024-07-27,2024-07-27T23:05:00Z,F,Final,137,San Francisco Giants,115,Colorado Rockies,2395,Oracle Park,R,2024,2024,4.0,1.0,137.0,115.0
2024,745310,2024-07-27,2024-07-27T23:10:00Z,F,Final,137,San Francisco Giants,115,Colorado Rockies,2395,Oracle Park,R,2024,2024,5.0,0.0,137.0,115.0
2024,746278,2024-07-27,2024-07-27T23:10:00Z,F,Final,118,Kansas City Royals,112,Chicago Cubs,7,Kauffman Stadium,R,2024,2024,4.0,9.0,112.0,118.0
2024,746362,2024-07-27,2024-07-27T23:10:00Z,F,Final,117,Houston Astros,119,Los Angeles Dodgers,2392,Minute Maid Park,R,2024,2024,7.0,6.0,117.0,119.0
2024,745966,2024-07-27,2024-07-27T23:10:00Z,F,Final,158,Milwaukee Brewers,146,Miami Marlins,32,American Family Field,R,2024,2024,3.0,7.0,146.0,158.0
2024,745150,2024-07-27,2024-07-27T23:15:00Z,F,Final,138,St. Louis Cardinals,120,Washington Nationals,2889,Busch Stadium,R,2024,2024,3.0,14.0,120.0,138.0
2024,746768,2024-07-27,2024-07-27T23:15:00Z,F,Final,145,Chicago White Sox,136,Seattle Mariners,4,Guaranteed Rate Field,R,2024,2024,3.0,6.0,136.0,145.0
2024,746931,2024-07-27,2024-07-27T23:15:00Z,F,Final,111,Boston Red Sox,147,New York Yankees,3,Fenway Park,R,2024,2024,8.0,11.0,147.0,111.0
2024,747171,2024-07-27,2024-07-28T00:10:00Z,F,Final,109,Arizona Diamondbacks,134,Pittsburgh Pirates,15,Chase Field,R,2024,2024,9.0,5.0,109.0,134.0
2024,746203,2024-07-27,2024-07-28T01:38:00Z,F,Final,108,Los Angeles Angels,133,Oakland Athletics,1,Angel Stadium,R,2024,2024,1.0,3.0,133.0,108.0
2024,745146,2024-07-26,2024-07-27T00:15:00Z,F,Final,138,St. Louis Cardinals,120,Washington Nationals,2889,Busch Stadium,R,2024,2024,8.0,10.0,120.0,138.0
2024,745716,2024-07-24,2024-07-24T23:05:00Z,F,Final,147,New York Yankees,121,New York Mets,3313,Yankee Stadium,R,2024,2024,3.0,12.0,121.0,147.0
2024,745964,2024-07-26,2024-07-27T00:10:00Z,F,Final,158,Milwaukee Brewers,146,Miami Marlins,32,American Family Field,R,2024,2024,2.0,6.0,146.0,158.0
2024,746361,2024-07-26,2024-07-27T00:10:00Z,F,Final,117,Houston Astros,119,Los Angeles Dodgers,2392,Minute Maid Park,R,2024,2024,5.0,0.0,117.0,119.0
2024,744989,2024-07-24,2024-07-25T00:05:00Z,F,Final,140,Texas Rangers,145,Chicago White Sox,5325,Globe Life Field,R,2024,2024,10.0,2.0,140.0,145.0
2024,746279,2024-07-24,2024-07-25T00:10:00Z,F,Final,118,Kansas City Royals,109,Arizona Diamondbacks,7,Kauffman Stadium,R,2024,2024,6.0,8.0,109.0,118.0
2024,746119,2024-07-24,2024-07-25T02:10:00Z,F,Final,119,Los Angeles Dodgers,137,San Francisco Giants,22,Dodger Stadium,R,2024,2024,3.0,8.0,137.0,119.0
2024,747090,2024-07-24,2024-07-24T22:05:00Z,DR,Postponed,144,Atlanta Braves,113,Cincinnati Reds,4705,Truist Park,R,2024,2024,,,,
2024,744827,2024-07-25,2024-07-25T16:05:00Z,F,Final,120,Washington Nationals,135,San Diego Padres,3309,Nationals Park,R,2024,2024,0.0,3.0,135.0,120.0
2024,746037,2024-07-25,2024-07-25T16:10:00Z,F,Final,146,Miami Marlins,110,Baltimore Orioles,4169,loanDepot park,R,2024,2024,6.0,7.0,110.0,146.0
2024,746609,2024-07-25,2024-07-25T17:10:00Z,F,Final,114,Cleveland Guardians,116,Detroit Tigers,5,Progressive Field,R,2024,2024,0.0,3.0,116.0,114.0
2024,744907,2024-07-25,2024-07-25T19:07:00Z,F,Final,141,Toronto Blue Jays,139,Tampa Bay Rays,14,Rogers Centre,R,2024,2024,0.0,13.0,139.0,141.0
2024,746117,2024-07-25,2024-07-25T20:10:00Z,F,Final,119,Los Angeles Dodgers,137,San Francisco Giants,22,Dodger Stadium,R,2024,2024,6.0,4.0,119.0,137.0
2024,745794,2024-07-25,2024-07-25T23:10:00Z,F,Final,121,New York Mets,144,Atlanta Braves,3289,Citi Field,R,2024,2024,3.0,2.0,121.0,144.0
2024,746199,2024-07-25,2024-07-26T01:38:00Z,F,Final,108,Los Angeles Angels,133,Oakland Athletics,1,Angel Stadium,R,2024,2024,5.0,6.0,133.0,108.0
2024,746448,2024-07-26,2024-07-26T22:40:00Z,F,Final,116,Detroit Tigers,142,Minnesota Twins,2394,Comerica Park,R,2024,2024,3.0,9.0,142.0,116.0
2024,745554,2024-07-26,2024-07-26T22:40:00Z,F,Final,143,Philadelphia Phillies,114,Cleveland Guardians,2681,Citizens Bank Park,R,2024,2024,1.0,3.0,114.0,143.0
2024,745068,2024-07-26,2024-07-26T22:50:00Z,F,Final,139,Tampa Bay Rays,113,Cincinnati Reds,12,Tropicana Field,R,2024,2024,2.0,3.0,113.0,139.0
2024,747010,2024-07-26,2024-07-26T23:05:00Z,F,Final,110,Baltimore Orioles,135,San Diego Padres,2,Oriole Park at Camden Yards,R,2024,2024,4.0,6.0,135.0,110.0
2024,744906,2024-07-26,2024-07-26T23:07:00Z,F,Final,141,Toronto Blue Jays,140,Texas Rangers,14,Rogers Centre,R,2024,2024,6.0,5.0,141.0,140.0
2024,745792,2024-07-26,2024-07-26T23:10:00Z,F,Final,121,New York Mets,144,Atlanta Braves,3289,Citi Field,R,2024,2024,8.0,4.0,121.0,144.0
2024,746933,2024-07-26,2024-07-26T23:10:00Z,F,Final,111,Boston Red Sox,147,New York Yankees,3,Fenway Park,R,2024,2024,9.0,7.0,111.0,147.0
2024,746528,2024-07-21,2024-07-21T19:10:00Z,F,Final,115,Colorado Rockies,137,San Francisco Giants,19,Coors Field,R,2024,2024,2.0,3.0,137.0,115.0
2024,746767,2024-07-26,2024-07-27T00:10:00Z,F,Final,145,Chicago White Sox,136,Seattle Mariners,4,Guaranteed Rate Field,R,2024,2024,0.0,10.0,136.0,145.0
2024,746277,2024-07-26,2024-07-27T00:10:00Z,F,Final,118,Kansas City Royals,112,Chicago Cubs,7,Kauffman Stadium,R,2024,2024,6.0,0.0,118.0,112.0
2024,746041,2024-07-20,2024-07-20T20:10:00Z,F,Final,146,Miami Marlins,121,New York Mets,4169,loanDepot park,R,2024,2024,0.0,1.0,121.0,146.0
2024,746853,2024-07-21,2024-07-21T18:20:00Z,F,Final,112,Chicago Cubs,109,Arizona Diamondbacks,17,Wrigley Field,R,2024,2024,2.0,1.0,112.0,109.0
2024,747013,2024-07-13,2024-07-13T20:05:00Z,F,Final,110,Baltimore Orioles,147,New York Yankees,2,Oriole Park at Camden Yards,R,2024,2024,1.0,6.0,147.0,110.0
2024,746930,2024-07-13,2024-07-13T20:10:00Z,F,Final,111,Boston Red Sox,118,Kansas City Royals,3,Fenway Park,R,2024,2024,5.0,0.0,111.0,118.0
2024,745798,2024-07-13,2024-07-13T20:10:00Z,F,Final,121,New York Mets,115,Colorado Rockies,3289,Citi Field,R,2024,2024,7.0,3.0,121.0,115.0
2024,745067,2024-07-13,2024-07-13T20:10:00Z,F,Final,139,Tampa Bay Rays,114,Cleveland Guardians,12,Tropicana Field,R,2024,2024,2.0,4.0,114.0,139.0
2024,746369,2024-07-13,2024-07-13T20:10:00Z,F,Final,117,Houston Astros,140,Texas Rangers,2392,Minute Maid Park,R,2024,2024,1.0,2.0,140.0,117.0
2024,746687,2024-07-13,2024-07-13T20:10:00Z,F,Final,113,Cincinnati Reds,146,Miami Marlins,2602,Great American Ball Park,R,2024,2024,10.0,6.0,113.0,146.0
2024,745963,2024-07-13,2024-07-13T20:10:00Z,F,Final,158,Milwaukee Brewers,120,Washington Nationals,32,American Family Field,R,2024,2024,5.0,6.0,120.0,158.0
2024,745311,2024-07-13,2024-07-13T23:15:00Z,F,Final,137,San Francisco Giants,142,Minnesota Twins,2395,Oracle Park,R,2024,2024,2.0,4.0,142.0,137.0
2024,745549,2024-07-13,2024-07-13T20:05:00Z,F,Final,143,Philadelphia Phillies,133,Oakland Athletics,2681,Citizens Bank Park,R,2024,2024,11.0,5.0,143.0,133.0
2024,745392,2024-07-13,2024-07-13T23:15:00Z,F,Final,135,San Diego Padres,144,Atlanta Braves,2680,Petco Park,R,2024,2024,4.0,0.0,135.0,144.0
2024,747177,2024-07-13,2024-07-14T02:10:00Z,F,Final,109,Arizona Diamondbacks,141,Toronto Blue Jays,15,Chase Field,R,2024,2024,12.0,1.0,109.0,141.0
2024,747009,2024-07-14,2024-07-14T15:35:00Z,F,Final,110,Baltimore Orioles,147,New York Yankees,2,Oriole Park at Camden Yards,R,2024,2024,6.0,5.0,110.0,147.0
2024,746932,2024-07-14,2024-07-14T17:35:00Z,F,Final,111,Boston Red Sox,118,Kansas City Royals,3,Fenway Park,R,2024,2024,5.0,4.0,111.0,118.0
2024,745551,2024-07-14,2024-07-14T17:35:00Z,F,Final,143,Philadelphia Phillies,133,Oakland Athletics,2681,Citizens Bank Park,R,2024,2024,3.0,18.0,133.0,143.0
2024,746449,2024-07-14,2024-07-14T17:40:00Z,F,Final,116,Detroit Tigers,119,Los Angeles Dodgers,2394,Comerica Park,R,2024,2024,4.0,3.0,116.0,119.0
2024,745797,2024-07-14,2024-07-14T17:40:00Z,F,Final,121,New York Mets,115,Colorado Rockies,3289,Citi Field,R,2024,2024,5.0,8.0,115.0,121.0
2024,745066,2024-07-14,2024-07-14T17:40:00Z,F,Final,139,Tampa Bay Rays,114,Cleveland Guardians,12,Tropicana Field,R,2024,2024,2.0,0.0,139.0,114.0
2024,746686,2024-07-14,2024-07-14T17:40:00Z,F,Final,113,Cincinnati Reds,146,Miami Marlins,2602,Great American Ball Park,R,2024,2024,2.0,3.0,146.0,113.0
2024,746202,2024-07-13,2024-07-14T01:38:00Z,F,Final,108,Los Angeles Angels,136,Seattle Mariners,1,Angel Stadium,R,2024,2024,2.0,1.0,108.0,136.0
2024,745175,2024-07-13,2024-07-14T00:15:00Z,F,Final,138,St. Louis Cardinals,112,Chicago Cubs,2889,Busch Stadium,R,2024,2024,5.0,4.0,138.0,112.0
2024,745152,2024-07-13,2024-07-13T18:15:00Z,F,Final,138,St. Louis Cardinals,112,Chicago Cubs,2889,Busch Stadium,R,2024,2024,11.0,3.0,138.0,112.0
2024,746766,2024-07-13,2024-07-13T18:10:00Z,F,Final,145,Chicago White Sox,134,Pittsburgh Pirates,4,Guaranteed Rate Field,R,2024,2024,2.0,6.0,134.0,145.0
2024,746204,2024-07-11,2024-07-12T01:38:00Z,F,Final,108,Los Angeles Angels,136,Seattle Mariners,1,Angel Stadium,R,2024,2024,0.0,11.0,136.0,108.0
2024,747178,2024-07-11,2024-07-12T01:40:00Z,F,Final,109,Arizona Diamondbacks,144,Atlanta Braves,15,Chase Field,R,2024,2024,1.0,0.0,109.0,144.0
2024,745063,2024-07-28,2024-07-28T15:35:00Z,F,Final,139,Tampa Bay Rays,113,Cincinnati Reds,12,Tropicana Field,R,2024,2024,2.0,1.0,139.0,113.0
2024,746450,2024-07-12,2024-07-12T22:40:00Z,F,Final,116,Detroit Tigers,119,Los Angeles Dodgers,2394,Comerica Park,R,2024,2024,3.0,4.0,119.0,116.0
2024,745552,2024-07-12,2024-07-12T22:40:00Z,F,Final,143,Philadelphia Phillies,133,Oakland Athletics,2681,Citizens Bank Park,R,2024,2024,2.0,6.0,133.0,143.0
2024,745064,2024-07-12,2024-07-12T22:50:00Z,F,Final,139,Tampa Bay Rays,114,Cleveland Guardians,12,Tropicana Field,R,2024,2024,2.0,0.0,139.0,114.0
2024,747012,2024-07-12,2024-07-12T23:05:00Z,F,Final,110,Baltimore Orioles,147,New York Yankees,2,Oriole Park at Camden Yards,R,2024,2024,1.0,4.0,147.0,110.0
2024,746936,2024-07-12,2024-07-12T23:10:00Z,F,Final,111,Boston Red Sox,118,Kansas City Royals,3,Fenway Park,R,2024,2024,1.0,6.0,118.0,111.0
2024,745800,2024-07-12,2024-07-12T23:10:00Z,F,Final,121,New York Mets,115,Colorado Rockies,3289,Citi Field,R,2024,2024,7.0,6.0,121.0,115.0
2024,746685,2024-07-12,2024-07-12T23:10:00Z,F,Final,113,Cincinnati Reds,146,Miami Marlins,2602,Great American Ball Park,R,2024,2024,7.0,4.0,113.0,146.0
2024,746371,2024-07-12,2024-07-13T00:10:00Z,F,Final,117,Houston Astros,140,Texas Rangers,2392,Minute Maid Park,R,2024,2024,6.0,3.0,117.0,140.0
2024,746774,2024-07-12,2024-07-13T00:10:00Z,F,Final,145,Chicago White Sox,134,Pittsburgh Pirates,4,Guaranteed Rate Field,R,2024,2024,1.0,4.0,134.0,145.0
2024,745965,2024-07-12,2024-07-13T00:10:00Z,F,Final,158,Milwaukee Brewers,120,Washington Nationals,32,American Family Field,R,2024,2024,2.0,5.0,120.0,158.0
2024,745153,2024-07-12,2024-07-13T00:15:00Z,F,Final,138,St. Louis Cardinals,112,Chicago Cubs,2889,Busch Stadium,R,2024,2024,1.0,5.0,112.0,138.0
2024,746207,2024-07-12,2024-07-13T01:38:00Z,F,Final,108,Los Angeles Angels,136,Seattle Mariners,1,Angel Stadium,R,2024,2024,6.0,5.0,108.0,136.0
2024,747175,2024-07-12,2024-07-13T01:40:00Z,F,Final,109,Arizona Diamondbacks,141,Toronto Blue Jays,15,Chase Field,R,2024,2024,5.0,4.0,109.0,141.0
2024,745390,2024-07-12,2024-07-13T01:40:00Z,F,Final,135,San Diego Padres,144,Atlanta Braves,2680,Petco Park,R,2024,2024,1.0,6.0,144.0,135.0
2024,745312,2024-07-12,2024-07-13T02:15:00Z,F,Final,137,San Francisco Giants,142,Minnesota Twins,2395,Oracle Park,R,2024,2024,7.0,1.0,137.0,142.0
2024,746447,2024-07-13,2024-07-13T17:10:00Z,F,Final,116,Detroit Tigers,119,Los Angeles Dodgers,2394,Comerica Park,R,2024,2024,11.0,9.0,116.0,119.0
2024,746370,2024-07-14,2024-07-14T18:10:00Z,F,Final,117,Houston Astros,140,Texas Rangers,2392,Minute Maid Park,R,2024,2024,2.0,4.0,140.0,117.0
2024,746769,2024-07-14,2024-07-14T18:10:00Z,F,Final,145,Chicago White Sox,134,Pittsburgh Pirates,4,Guaranteed Rate Field,R,2024,2024,4.0,9.0,134.0,145.0
2024,745962,2024-07-14,2024-07-14T18:10:00Z,F,Final,158,Milwaukee Brewers,120,Washington Nationals,32,American Family Field,R,2024,2024,9.0,3.0,158.0,120.0
2024,745151,2024-07-14,2024-07-14T18:15:00Z,F,Final,138,St. Louis Cardinals,112,Chicago Cubs,2889,Busch Stadium,R,2024,2024,3.0,8.0,112.0,138.0
2024,745478,2024-07-20,2024-07-20T22:40:00Z,F,Final,134,Pittsburgh Pirates,143,Philadelphia Phillies,31,PNC Park,R,2024,2024,4.0,1.0,134.0,143.0
2024,744830,2024-07-20,2024-07-20T22:45:00Z,F,Final,120,Washington Nationals,113,Cincinnati Reds,3309,Nationals Park,R,2024,2024,5.0,4.0,120.0,113.0
2024,744994,2024-07-20,2024-07-20T23:05:00Z,F,Final,140,Texas Rangers,110,Baltimore Orioles,5325,Globe Life Field,R,2024,2024,4.0,8.0,110.0,140.0
2024,746613,2024-07-20,2024-07-20T23:10:00Z,F,Final,114,Cleveland Guardians,135,San Diego Padres,5,Progressive Field,R,2024,2024,0.0,7.0,135.0,114.0
2024,746286,2024-07-20,2024-07-20T23:10:00Z,F,Final,118,Kansas City Royals,145,Chicago White Sox,7,Kauffman Stadium,R,2024,2024,6.0,1.0,118.0,145.0
2024,745880,2024-07-20,2024-07-20T23:10:00Z,F,Final,142,Minnesota Twins,158,Milwaukee Brewers,3312,Target Field,R,2024,2024,4.0,8.0,158.0,142.0
2024,746852,2024-07-20,2024-07-20T23:15:00Z,F,Final,112,Chicago Cubs,109,Arizona Diamondbacks,17,Wrigley Field,R,2024,2024,0.0,3.0,109.0,112.0
2024,746121,2024-07-20,2024-07-20T23:15:00Z,F,Final,119,Los Angeles Dodgers,111,Boston Red Sox,22,Dodger Stadium,R,2024,2024,7.0,6.0,119.0,111.0
2024,746527,2024-07-20,2024-07-21T00:10:00Z,F,Final,115,Colorado Rockies,137,San Francisco Giants,19,Coors Field,R,2024,2024,4.0,3.0,115.0,137.0
2024,745229,2024-07-20,2024-07-21T01:40:00Z,F,Final,136,Seattle Mariners,117,Houston Astros,680,T-Mobile Park,R,2024,2024,2.0,4.0,117.0,136.0
2024,745882,2024-07-21,2024-07-21T17:05:00Z,F,Final,142,Minnesota Twins,158,Milwaukee Brewers,3312,Target Field,R,2024,2024,7.0,8.0,158.0,142.0
2024,744831,2024-07-21,2024-07-21T17:35:00Z,F,Final,120,Washington Nationals,113,Cincinnati Reds,3309,Nationals Park,R,2024,2024,5.0,2.0,120.0,113.0
2024,745470,2024-07-21,2024-07-21T17:35:00Z,F,Final,134,Pittsburgh Pirates,143,Philadelphia Phillies,31,PNC Park,R,2024,2024,0.0,6.0,143.0,134.0
2024,747094,2024-07-21,2024-07-21T17:35:00Z,F,Final,144,Atlanta Braves,138,St. Louis Cardinals,4705,Truist Park,R,2024,2024,2.0,6.0,138.0,144.0
2024,745722,2024-07-21,2024-07-21T17:35:00Z,F,Final,147,New York Yankees,139,Tampa Bay Rays,3313,Yankee Stadium,R,2024,2024,4.0,6.0,139.0,147.0
2024,744909,2024-07-21,2024-07-21T17:37:00Z,F,Final,141,Toronto Blue Jays,116,Detroit Tigers,14,Rogers Centre,R,2024,2024,5.0,4.0,141.0,116.0
2024,746610,2024-07-21,2024-07-21T17:40:00Z,F,Final,114,Cleveland Guardians,135,San Diego Padres,5,Progressive Field,R,2024,2024,1.0,2.0,135.0,114.0
2024,746042,2024-07-21,2024-07-21T17:40:00Z,F,Final,146,Miami Marlins,121,New York Mets,4169,loanDepot park,R,2024,2024,4.0,2.0,146.0,121.0
2024,746287,2024-07-21,2024-07-21T18:10:00Z,F,Final,118,Kansas City Royals,145,Chicago White Sox,7,Kauffman Stadium,R,2024,2024,4.0,1.0,118.0,145.0
2024,745638,2024-07-20,2024-07-20T20:07:00Z,F,Final,133,Oakland Athletics,108,Los Angeles Angels,10,Oakland Coliseum,R,2024,2024,8.0,2.0,133.0,108.0
2024,744991,2024-07-21,2024-07-21T18:35:00Z,F,Final,140,Texas Rangers,110,Baltimore Orioles,5325,Globe Life Field,R,2024,2024,3.0,2.0,140.0,110.0
2024,744910,2024-07-20,2024-07-20T19:07:00Z,F,Final,141,Toronto Blue Jays,116,Detroit Tigers,14,Rogers Centre,R,2024,2024,3.0,7.0,116.0,141.0
2024,747093,2024-07-20,2024-07-20T17:07:00Z,F,Final,144,Atlanta Braves,138,St. Louis Cardinals,4705,Truist Park,R,2024,2024,3.0,2.0,144.0,138.0
2024,745314,2024-07-14,2024-07-14T20:05:00Z,F,Final,137,San Francisco Giants,142,Minnesota Twins,2395,Oracle Park,R,2024,2024,3.0,2.0,137.0,142.0
2024,747176,2024-07-14,2024-07-14T20:10:00Z,F,Final,109,Arizona Diamondbacks,141,Toronto Blue Jays,15,Chase Field,R,2024,2024,7.0,8.0,141.0,109.0
2024,745385,2024-07-14,2024-07-14T20:10:00Z,F,Final,135,San Diego Padres,144,Atlanta Braves,2680,Petco Park,R,2024,2024,3.0,6.0,144.0,135.0
2024,747298,2024-07-16,2024-07-17T00:00:00Z,F,Final,159,American League All-Stars,160,National League All-Stars,5325,Globe Life Field,A,2024,2024,5.0,3.0,159.0,160.0
2024,746854,2024-07-19,2024-07-19T18:20:00Z,F,Final,112,Chicago Cubs,109,Arizona Diamondbacks,17,Wrigley Field,R,2024,2024,2.0,5.0,109.0,112.0
2024,745481,2024-07-19,2024-07-19T22:40:00Z,F,Final,134,Pittsburgh Pirates,143,Philadelphia Phillies,31,PNC Park,R,2024,2024,8.0,7.0,134.0,143.0
2024,744829,2024-07-19,2024-07-19T22:45:00Z,F,Final,120,Washington Nationals,113,Cincinnati Reds,3309,Nationals Park,R,2024,2024,8.0,5.0,120.0,113.0
2024,745721,2024-07-19,2024-07-19T23:05:00Z,F,Final,147,New York Yankees,139,Tampa Bay Rays,3313,Yankee Stadium,R,2024,2024,6.0,1.0,147.0,139.0
2024,744911,2024-07-19,2024-07-19T23:07:00Z,F,Final,141,Toronto Blue Jays,116,Detroit Tigers,14,Rogers Centre,R,2024,2024,4.0,5.0,116.0,141.0
2024,746618,2024-07-19,2024-07-19T23:10:00Z,F,Final,114,Cleveland Guardians,135,San Diego Padres,5,Progressive Field,R,2024,2024,7.0,0.0,114.0,135.0
2024,746040,2024-07-19,2024-07-19T23:10:00Z,F,Final,146,Miami Marlins,121,New York Mets,4169,loanDepot park,R,2024,2024,6.0,4.0,146.0,121.0
2024,744990,2024-07-19,2024-07-20T00:05:00Z,F,Final,140,Texas Rangers,110,Baltimore Orioles,5325,Globe Life Field,R,2024,2024,1.0,9.0,110.0,140.0
2024,746284,2024-07-19,2024-07-20T00:10:00Z,F,Final,118,Kansas City Royals,145,Chicago White Sox,7,Kauffman Stadium,R,2024,2024,7.0,1.0,118.0,145.0
2024,746531,2024-07-19,2024-07-20T00:40:00Z,F,Final,115,Colorado Rockies,137,San Francisco Giants,19,Coors Field,R,2024,2024,7.0,3.0,115.0,137.0
2024,745640,2024-07-19,2024-07-20T01:40:00Z,F,Final,133,Oakland Athletics,108,Los Angeles Angels,10,Oakland Coliseum,R,2024,2024,13.0,3.0,133.0,108.0
2024,746123,2024-07-19,2024-07-20T02:10:00Z,F,Final,119,Los Angeles Dodgers,111,Boston Red Sox,22,Dodger Stadium,R,2024,2024,4.0,1.0,119.0,111.0
2024,745228,2024-07-19,2024-07-20T02:10:00Z,F,Final,136,Seattle Mariners,117,Houston Astros,680,T-Mobile Park,R,2024,2024,0.0,3.0,117.0,136.0
2024,747093,2024-07-19,2024-07-19T23:20:00Z,DR,Postponed,144,Atlanta Braves,138,St. Louis Cardinals,4705,Truist Park,R,2024,2024,,,,
